stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2795,3296,BEN HOLT DR & HARRISBURG PL FS/EB,,38.00718,-121.333964,,,,
2796,3298,PERSHING AV & SWAIN RD NS/SB,,38.002447,-121.327107,,,,
2797,3297,PERSHING AV & DOUGLAS RD FS/SB,,38.005203,-121.32819,,,,
2798,3299,PERSHING AV & LONGVIEW AV NS/SB,,38.000957,-121.326473,,,,
2801,3291,DRIFTWOOD PL & BROOKSIDE RD FS/EB,,37.989472,-121.353692,,,,
2802,3292,DRIFTWOOD PL & BIKE TRAIL MB/EB,,37.989823,-121.350175,,,,
2804,3301,PERSHING AV & DOUGLAS RD NS/NB,,38.005221,-121.328179,,,,
2806,3303,FREMONT ST & MADISON ST NS/WB,,37.957114,-121.294814,,,,
2808,7085,HOLMAN RD & WINDFLOWER FS NB,HOLMAN RD & WINDFLOWER LN,38.010177,-121.273212,,,,
2811,3323,HAMMERTOWN DR & MONTAUBAN AV FS/WB,,38.01657,-121.288967,,,,
2813,3355,FREMONT ST & EASTLAND PLAZA MB/EB,,37.961105,-121.27044,,,,
2814,3356,FREMONT ST & E ST FS/EB,,37.963765,-121.260179,,,,
2815,3357,FREMONT ST & FILBERT ST FS/EB,,37.965488,-121.256088,,,,
2817,7098,FILBERT ST & POPLAR ST FS NB,,37.968967,-121.257686,,,,
2820,7096,WILSON WY & LINDSAY ST FS SB,,37.959793,-121.272634,,,,
2821,3363,SANGUINETTI LN & WILSON WY NS/SB,,37.983571,-121.271388,,,,
2822,3364,FUNSTON AV & JERSEY AV FS/SB,FUNSTON AVE & JERSEY AVE,37.98027,-121.271536,,,,
2823,3389,FREMONT ST & E ST FS/WB,"FREMONT ST & ""E"" ST",37.963855,-121.260259,,,,
2825,3382,CALIFORNIA ST & WASHINGTON ST FS/SB,,37.951591,-121.283983,,,,
2826,3383,CALIFORNIA ST & HAZELTON AV FS/SB,CALIFORNIA ST & HAZELTON AVE,37.947589,-121.282941,,,,
2827,3384,CALIFORNIA ST & JEFFERSON ST FS/SB,,37.942643,-121.281566,,,,
2828,3385,MLK BLVD & SAN JOAQUIN ST NS/WB,,37.939493,-121.283357,,,,
2829,3386,CENTER ST & 1ST ST NS/SB,,37.937681,-121.286848,,,,
2830,3387,CENTER ST & 3RD ST FS/SB,,37.935013,-121.285411,,,,
2831,3388,EL DORADO & 5TH ST FS/SB,EL DORADO ST & 5TH ST,37.932926,-121.284365,,,,
2833,3391,FREMONT ST & GOLDEN GATE AV FS/EB,FREMONT ST & GOLDEN GATE AVE,37.967834,-121.250676,,,,
2835,3413,SWAIN RD & GETTYSBURG PL FS/WB,,38.003798,-121.321244,,,,
2838,3442,SWAIN RD & PORTER WY NS/SB,,37.999945,-121.344808,,,,
2840,3451,HERNDON PL @ 6731 HERNDON PL FS/SB,,38.005182,-121.356416,,,,
2842,7114,BEN HOLT DR & VICKSBURG PL FS EB,,38.008861,-121.328079,,,,
2843,7115,EL DORADO ST & HAMMER LN FS NB,,38.021047,-121.315097,,,,
2846,7121,DOUGLAS RD & PACIFIC AV ARR WB,DOUGLAS RD & PACIFIC AVE,38.008099,-121.320271,,,,
2848,3522,WIGWAM DR & CHEROKEE RD FS/SB,,37.986589,-121.257274,,,,
2852,7016,MT DIABLO AV & RYDE AV FS EB,MT DIABLO AVE & RYDE AVE,37.956565,-121.333115,,,,
2854,7021,MALL TRANSFER ARR (SOUTH),,37.996968,-121.313041,,,,
2855,3633,CORDOVA LN & KERMIT LN NS EB,,38.016208,-121.30364,,,,
2856,3638,HOLIDAY DR & BANBURY DR FS SB,,38.003692,-121.298837,,,,
2857,3639,HOLIDAY DR & YORKSHIRE DR FS SB,,38.002363,-121.298157,,,,
2858,3644,POCK LN & 8TH ST FS SB,,37.935866,-121.247575,,,,
2862,3648,B ST & 8TH ST FS NB,"""B"" ST & 8TH ST",37.934277,-121.255489,,,,
2863,3656,STANISLAUS ST & MINER AV FS SB,STANISLAUS ST & MINER AVE,37.956829,-121.282709,,,,
2864,3660,PERSHING AV & VINE ST NS NB,PERSHING AVE & VINE ST,37.961622,-121.312592,,,,
2865,7144,WILSON WY & JACKSON ST FS SB,WISLON WY & JACKSON ST,37.943868,-121.268344,,,,
2867,3678,POCK ST & 11TH ST FS NB,POCK LN & 11ST ST,37.931851,-121.245956,,,,
2868,7146,8TH ST & NIGHTINGALE AV FS EB,8TH ST & NIGHTINGALE AVE,37.936909,-121.244198,,,,
2870,3624,HOLIDAY DR & HOLIDAY CT FS NB,,38.003121,-121.298549,,,,
2871,7150,MAIN ST & FILBERT ST FS EB,,37.954843,-121.251768,,,,
2872,3711,CARDINAL AV & ARDELLE AV NS SB,CARDINAL AVE & ARDELLE AVE,37.963182,-121.221409,,,,
2874,7155,DTC WEBER AV DEPART,,37.954521,-121.285908,,,,
2875,7154,FREMONT ST & EASTLAND PLAZA MB WB,,37.961064,-121.270997,,,,
2877,3728,HAMMER LN & KELLEY DR FS EB,,38.021243,-121.355553,,,,
2878,3730,HAMMER LN & KELLEY DR FS WB,,38.021412,-121.356232,,,,
2881,3729,HAMMER LN & RICHLAND WY EB/FS,,38.021228,-121.351413,,,,
2889,3737,DON AV & PORTOLA AV FS NB,DON AVE & PORTOLA AVE,38.026863,-121.345475,,,,
2890,3740,A.G. SPANOS BLVD & THORNTON RD FS W,,38.054998,-121.351977,,,,
2891,3741,A.G. SPANOS BLVD & STONEY GORGE DR,,38.053977,-121.357383,,,,
2892,3742,A.G. SPANOS BLVD & BANYON DR FS SB,,38.050977,-121.358977,,,,
2893,3743,IRON CANYON DR & FRESHWATER PL FS W,,38.049294,-121.365348,,,,
2894,7177,SCOTT CREEK & RIDGEVIEW CIR FS WB,SCOTT CREEK DR & RIDGEVIEW CIR,38.056022,-121.382709,,,,
2895,3744,SCOTT CREEK & TRINITY PKWY FS WB,SCOTT CREEK DR & TRINITY PKWY,38.053914,-121.376274,,,,
2896,3745,MOKELUMNE CIR & HENNESSEY DR FS SB,,38.053122,-121.383256,,,,
2897,3746,MOKELUMNE CIR & MELONES WY FS SB,,38.050059,-121.385574,,,,
2898,3747,MOKELUMNE CIR & HAVENCREST CT FS SB,,38.046705,-121.384498,,,,
2899,3748,MOKELUMNE CIR & PASADENA FS SB,MOKELUMNE CIR & PASADENA DR,38.04856,-121.38579,,,,
2900,7178,COSUMNES DR & TRINITY PKWY NS EB,,38.048223,-121.375114,,,,
2901,3749,IRON CANYON DR & FRESHWATER PL,,38.049286,-121.365084,,,,
2902,3750,A.G. SPANOS BLVD & BANYON DR,,38.051218,-121.358828,,,,
2903,3751,A.G. SPANOS BLVD & STONEY GORGE DR,,38.053977,-121.35713,,,,
2904,3752,A.G. SPANOS BLVD & SISKIYOU LN,,38.054577,-121.35369,,,,
2907,7326,THORNTON RD & WHISTLER WY FS SB,,38.04928,-121.351037,,,,
2908,3784,DON AV & WAGNER HEIGHTS RD FS SB,DON AVE & WAGNER HEIGHTS RD,38.033777,-121.345967,,,,
2909,3785,DON AV  & WAUDMAN AV FS SB,DON AVE & WAUDMAN AVE,38.029896,-121.345502,,,,
2910,3786,DON AV & MASEILLE WY FS SB,DON AVE & MASEILLE WY,38.026453,-121.345509,,,,
2912,7186,PERSHING AV & BEN HOLT DR NS SB,PERSHING AVE & BEN HOLT DR,38.008566,-121.329286,,,,
2916,7193,COMMERCE  & STEAMBOAT LANDING MB SB,COMMERCE  ST & STEAMBOAT LANDING,37.951393,-121.292151,,,,
2917,3808,LATHROP RD & CAMBRIDGE DR NS EB,,37.826312,-121.286221,,,,
2924,3829,MICHIGAN AV & KIRK ST NS WB,MICHIGAN AVE & KIRK ST,37.965873,-121.342479,,,,
2933,3838,KELLEY DR & HAMMER LN FS SB,,38.021224,-121.35614,,,,
2935,3859,LINCOLN ST & SONORA ST FS NB,,37.947492,-121.296503,,,,
2940,3891,INDUSTRIAL DR & 99 FRONTAGE FS WB,INDUSTRIALRD & HWY 99 FRNTG,37.915681,-121.228812,,,,
2942,3897,INDUSTRIAL DR & MINDEN LN FS EB,,37.915022,-121.231396,,,,
2943,3898,INDUSTRIAL DR & 99 FRONTAGE RD NS E,INDUSTRIAL DR & HWY 99 FRNTG RD,37.915913,-121.227951,,,,
2947,3913,THORNTON RD & WAGNER HEIGHTS RD NB,,38.035825,-121.339287,,,,
2964,7249,TOGNINALI LN & 99 FRONTAGE FS WB,TOGNINALI LN & HWY 99 FRONTAGE,37.91834,-121.228789,,,,
2966,3961,HOLMAN RD & SNOW CREEK,,38.034776,-121.269596,,,,
2974,3971,EAST & CARLTON FS SB,EAST ST & CARLTON ST,37.74611,-121.421181,,,,
2985,3972,GRIGSBY PL & POLK WY FS SB,,38.001474,-121.352789,,,,
2988,7258,DTC C&S DPT MB EB,,37.955436,-121.285593,,,,
2990,7301,ROBINHOOD & PACIFIC ARR FS EB,ROBINHOOD DR & PACIFIC AVE,38.000642,-121.316068,,,,
2996,7304,MYRTLE ST & ORO AVE FS WB,,37.965772,-121.238909,,,,
2998,4001,HAMMER LN & ALEXANDRIA PL FS EB,,38.021106,-121.335969,,,,
2999,4002,HAMMER LN & AMBER WY FS EB,,38.021002,-121.332082,,,,
3000,4003,HAMMER LN & EL DORADO ST FS EB,,38.020887,-121.315028,,,,
3001,4004,HAMMER LN & LAN ARK DR FS EB,,38.020836,-121.309393,,,,
3002,4005,HAMMER LN & TAM O SHANTER FS EB,HAMMER LN & TAM O'SHANTER DR,38.020849,-121.300412,,,,
3003,3977,HAMMER LN & ETNA ST FS WB,,38.021063,-121.319513,,,,
3004,3978,HAMMER LN & EL DORADO ST FS WB,,38.021012,-121.315304,,,,
3005,3979,HAMMER LN & MISTY LN FS WB,,38.021073,-121.331576,,,,
3010,7526,HOLMAN RD & WINDFLOWER FS SB,,38.010043,-121.2732,,,,
3011,7263,EL DORADO ST & IRIS AVE FS SB,,38.022746,-121.315688,,,,
3013,7708,CAROLYN WESTON & MANTHEY FS WB,CAROLYN WESTON BLVD & MANTHEY BLVD,37.912125,-121.295012,,,,
3016,4024,HAMMER LN & ETNA ST FS EB,,38.02092,-121.319041,,,,
3017,7019,WEST LN & STADIUM FS NB,WEST LANE & STADIUM DR,37.985638,-121.284308,,,,
3018,7175,THORNTON RD & WHISTLER FS NB,THORNTON RD & WHISTLER WY,38.049485,-121.350899,,,,
3023,7781,PACIFIC AVE & SONOMA AVE FS NB,,37.977824,-121.30498,,,,
3025,7783,KIRK ST & ALPINE AVE NS NB,,37.968906,-121.343769,,,,
3028,7784,MLK BLVD & FRENCH CAMP TRPK FSEB,,37.938108,-121.289984,,,,
3029,4008,ORO & GUERNSEY AVE NS NB,ORO AVE & GUERNSEY AVE,37.952308,-121.233546,,,,
3030,7766,11TH ST & D ST NS WB,"11ST ST & ""D"" ST",37.931333,-121.249941,,,,
3031,7769,10TH ST & ANNE ST FS WB,,37.930146,-121.261588,,,,
3032,7765,11TH ST & D ST FS EB,"11TH ST & ""D"" ST",37.93128,-121.250056,,,,
3037,7780,ALPINE AVE & SANGUINETTI LN FS WB,,37.986712,-121.273228,,,,
3039,7776,MONTAUBAN AVE & MARCH LN FS NB,,38.003786,-121.284672,,,,
3041,4020,MONTAUBAN AVE & SWAIN RD FS NB,,38.012484,-121.290012,,,,
3042,7778,MONTAUBAN AVE & HAMMERTOWN DR FS NB,,38.016597,-121.28891,,,,
3045,4032,HAMMER LN & WEST LN FRNTG FS EB,HAMMER LN & WEST LANE FRTG,38.020825,-121.291752,,,,
3046,7779,MONTAUBAN AVE & HAMMERTOWN DR FS SB,,38.016499,-121.288944,,,,
3048,4022,LORRAINE AVE & SWAIN RD FS SB,,38.01302,-121.284999,,,,
3049,7777,BIANCHI RD & MARCH LN FS SB,,38.003411,-121.284707,,,,
3050,4023,ALPINE AVE & EL PINAL DR FS EB,,37.986096,-121.275366,,,,
3051,7787,CHEROKEE RD & MYRAN AV NS SB,CHEROKEE RD & MYRAN AVE,37.983483,-121.260388,,,,
3056,7789,ROSEMARIE LN & MCGAW ST FS EB,,37.984709,-121.328261,,,,
3057,7767,99 FRONTAGE & MARFARGOA RD NS NB,HWY 99 FRNTG RD & MARFARGOA RD,37.913664,-121.226126,,,,
3060,4016,99 FRONTAGE & MUNFORD FS NB,HWY 99 FRNTG & MUNFORD AVE,37.928396,-121.232036,,,,
3064,7791,MEADOW AVE & HAMMER LN FS SB,,38.021037,-121.345445,,,,
3069,4045,DON AVE & SANTIAGO AVE FS SB,,38.023339,-121.345471,,,,
3071,7792,FARM & GERTRUDE MB EB,FARM RD & GERTRUDE AVE,37.969118,-121.238621,,,,
3072,4047,HAMMER & MONTAUBAN FS EB,HAMMER LN & MONTAUBAN,38.020862,-121.289648,,,,
3073,4050,HAMMER & MONTAUBAN FS WB,HAMMER LN & MONTAUBAN AVE,38.021004,-121.290028,,,,
3074,4048,HAMMER & ALEXANDRIA FS WB,HAMMER LN & ALEXANDRIA,38.02124,-121.33613,,,,
3077,3982,PARK ST & CENTER ST FS WB,,37.959458,-121.293006,,,,
3078,4009,ORO  & GUERSEY AVE FS SB,ORO AVE & GUERNSEY AVE,37.952308,-121.233581,,,,
3079,7794,MORADA LN & DIAMOND BAR MB EB,,38.037052,-121.261039,,,,
3080,3983,INSPIRATION DR & VERNACCIA LN FS WB,,38.030851,-121.261809,,,,
3081,3984,INSPIRATION DR & MARANATHA DR FS WB,INSPIRATION DR & MARANTHA DR,38.031038,-121.264454,,,,
3082,3985,INSPIRATION DR & RIETI LN FS WB,,38.031386,-121.267249,,,,
3083,7795,HOLMAN RD & INSPIRATION DR FS SB,,38.031439,-121.269756,,,,
3084,7796,HOLMAN RD & INSPIRATION DR FS NB,,38.031626,-121.26948,,,,
3085,3987,MARCH & WEBER RANCH PKWY FS EB,MARCH LN & WEBER RANCH PKWY,38.002152,-121.289788,,,,
3087,4055,HOLMAN & BRYANT FS NB,HOLMAN RD & BRYANT DR,38.027264,-121.269502,,,,
3088,3986,MARCH & WEBER RANCH PKWY FS WB,,38.002161,-121.290547,,,,
3089,4056,KNICKERBOCKER & TAMOSHANTER FS EB,KNICKERBOCKER DR & TAM O'SHANTER,38.022544,-121.300298,,,,
3093,7339,HAMMERTOWN @ KAISER EB,HAMMERTOWN LN & KAISER MED OFF,38.016541,-121.295637,,,,
3099,4060,HARLAN & LOUISE AV FS NB,HARLAN RD & LOUSIE AVE,37.812141,-121.291512,,,,
3100,4061,HARLAN & LOUISE AV NS SB,HARLAN RD & LOUISE AVE,37.812043,-121.291547,,,,
3105,4062,GRANT LINE & MACARTHUR FS WB,GRANT LINE RD & MACARTHUR DR,37.754282,-121.415425,,,,
3106,7803,HARLAN RD & LATHROP RD FS NB,,37.826534,-121.288217,,,,
3107,3990,WEST LANE & HAMMER LANE FS SB,WEST LANE & HAMMER LN,38.020717,-121.294938,,,,
3114,7807,MARCH LN & FRED RUSSO FS EB,,38.005555,-121.276154,,,,
3115,7808,MARCH LN & FRED RUSSO FS WB,,38.005546,-121.276614,,,,
3117,7810,MAIN & NORTHGATE NS NB,MAIN ST & NORTHGATE DR,37.817399,-121.217145,,,,
3118,7811,MAIN & NORTHGATE FS SB,MAIN ST & NORTHGATE DR,37.818416,-121.217385,,,,
3120,7814,DAVIS RD & WATERBURY DR FS SB,,38.054798,-121.333154,,,,
3122,7813,DAVIS & ST. MORITZ CIR FS NB,DAVIS RD & ST. MORITZ CIR,38.05197,-121.332783,,,,
3134,4078,O'DELL AVE & DOWNING FS NB,O'DELL AVE & DOWNING AVE,37.914056,-121.281796,,,,
3135,4077,O'DELL AVE & DOWNING AVE FS SB,O;DELL AVE & DOWNING AVE,37.913993,-121.281796,,,,
3136,4079,O'DELL AVE & WAIT AVE FS SB,,37.91187,-121.280911,,,,
3137,4081,DAVIS RD & WHISTLER WY FS SB,,38.047973,-121.332422,,,,
3138,4082,DAVIS RD & THERESA CIR NS NB,,38.038275,-121.331836,,,,
3139,4083,DAVIS RD & CHAPARRAL WY FS NB,DAVIS RD & CHAPARRAL WY NB & CHAPARRAL WY,38.04064,-121.33185,,,,
3140,4084,DAVIS RD & WHISTLER WY FS NB,,38.048062,-121.332411,,,,
3141,4085,BROOKSIDE RD & MARCH LN FS NB,,37.983993,-121.355167,,,,
3143,4086,ROSEMARIE & CROWN AVE NS EB,ROSEMARIE LN & CROWN AVE,37.986319,-121.321814,,,,
3147,4091,LOUISE AVE & CAMBRIDGE DR FS EB,,37.811751,-121.283405,,,,
3148,4090,LOUISE AVE & CAMBRIDGE DR FS WB,,37.811903,-121.283531,,,,
3153,7823,PACIFIC & YOKUTS DEP NB,PACIFIC AVE & YOKUTS AVE,37.998679,-121.315503,,,,
3155,7826,MT DIABLO AVE & PIXIE WOODS (1 SCH),,37.954943,-121.342523,,,,
3169,4102,HARDING WAY & GOLDEN GATE AVE NS EB,HARDING WY & GOLDEN GATE AVE,37.975043,-121.254537,,,,
3171,4105,SAN JOAQUIN ST & PARK ST FS SB,,37.96012,-121.289042,,,,
3174,4108,KNOLES WY & UOP MAIN ENT,KNOLES WY & UOP MAIN ENTRANCE,37.98041,-121.308419,,,,
3175,4109,MAGNOLIA ST & AURORA ST,,37.965332,-121.282311,,,,
3177,4115,FLORA ST & MADISON AVE FS EB,FLORA ST & MADISON ST,37.960001,-121.295752,,,,
3178,7845,FLORA ST & D ST FS EB,"FLORA ST & ""D"" ST",37.966112,-121.263638,,,,
3179,7847,MALL TRANSFER METRO HOPPER DEP,,37.996486,-121.313248,,,,
3181,4118,LOS MOLINAS & GOYA NS SB,,38.018446,-121.307114,,,,
3188,7848,SUTTER GOULD MEDICAL CENTER,SUTTER GOULD MED CTR,38.022633,-121.347126,,,,
3196,7850,TRACY MULTI-MODAL CENTER,TRACY TRANSIT STATION,37.73456,-121.424294,,,,
3197,7851,EAST & TENTH STREET NS SB,EAST ST & TENTH ST,37.738624,-121.421141,,,,
3204,7856,WILCOX & WATERLOO ARR NS SB,WILCOX & WATERLOO RD,37.988355,-121.244572,,,,
3207,4123,EARHART ST & B ST NW WB,"EARHART ST & ""B"" ST",37.903014,-121.243053,,,,
3215,7901,AIRPORT WAY & 8TH ST ARR FS NB,AIRPORT WY & 8TH ST,37.93168,-121.266894,,,,
3217,7903,AURORA ST & WEBER AVE NS SB,,37.956357,-121.279825,,,,
3218,7904,AURORA ST & CHANNEL ST FS NB,,37.956455,-121.279837,,,,
3219,7905,AIRPORT WAY & SONORA ST FS SB,AIRPORT WY & SONORA ST,37.951415,-121.27308,,,,
3221,7906,AIRPORT WY & SONORA ST FS NB,,37.951478,-121.27308,,,,
3223,7911,"""B"" ST & 9TH ST FS SB",,37.932886,-121.254972,,,,
3226,4145,PACIFIC AVE & WALNUT ST FS NB,,37.968548,-121.298722,,,,
3227,4146,PACIFIC AVE & WALNUT ST FS SB,,37.96886,-121.298849,,,,
3228,4140,8TH ST & ANNE ST NS EB,,37.932145,-121.262392,,,,
3229,4141,8TH ST & SCRIBNER ST FS EB,,37.932734,-121.259785,,,,
3230,4142,'B' ST & GERALD FS SB,"""B"" ST & GERALD ST",37.927523,-121.252778,,,,
3231,4143,'B' ST & RALPH AVE NS SB,"""B"" ST & RALPH AVE",37.922955,-121.250964,,,,
3239,4157,LEVER BLVD & HAWAII ST FS WB,,37.923212,-121.301874,,,,
3240,4158,LEVER BLVD & DONATI CIR FS WB,,37.92338,-121.307077,,,,
3241,4161,HICKOCK DR & PAWNEE WY FS SB,,38.03813,-121.336,,,,
3242,4160,HICKOCK DR & CHAPARRAL WY FS SB,HICKOCK DR & DHAPARRAL WY,38.041156,-121.333818,,,,
3244,4163,PONCE DE LEON AVE & GRAYWOOD NS EB,,38.030099,-121.323512,,,,
3245,4164,PONCE DE LEON  & SANTA MARIA FS EB,,38.030091,-121.322017,,,,
3246,4165,PONCE DE LEON & SANTA PAULA FS EB,,38.030083,-121.319464,,,,
3248,4171,DAVIS RD & GOLDENOAK WY FS SB,DAVID RD & GOLDENOAK W,38.031673,-121.331783,,,,
3254,7916,8TH & PAJARO WY FS EB,8TH ST & PAJARO WY,37.926635,-121.310008,,,,
3257,7919,FILBERT ST & FREMONT ST FS SB,,37.965452,-121.256123,,,,
3258,4068,MAIN ST & SHASTA AVE FS EB,,37.95462,-121.24785,,,,
3259,4067,MAIN ST & DAVID AVE FS WB,,37.954647,-121.246793,,,,
3263,7921,COUNTRY CLUB & RYDE AVE ARR FS WB,COUNTRY CLUB BLVD & RYDE AVE,37.963923,-121.337397,,,,
3266,4129,MARCH LN & FEATHER RIVER FS EB,MARCH LN & FEATHER RIVER DR,37.984204,-121.347501,,,,
3267,7923,MCGAW & ROSE MARIE FS NB,,37.984744,-121.328295,,,,
3269,4176,COUNTRY CLUB & GARDENA AVE NS WB,COUNTRY CLUB BLVD & GARDENA AVE,37.963243,-121.3402,,,,
3270,4177,KIRK AVE & MICHIGAN AVE FS NB,,37.965873,-121.342559,,,,
3271,4178,DOWNING & TURNPIKE NS EB,DOWNING AVE & TURNPIKE RD,37.913198,-121.288203,,,,
3272,4179,DOWNING & MOURFIELD NS WB,DOWNING AVE & MOURFIELD AVE,37.913904,-121.284115,,,,
3276,4184,FILBERT ST & WEBER AVE NS SB,,37.960893,-121.254181,,,,
3277,4185,BIANCHI RD & EBBET PL FS WB,BIANCHI RD & EBBET PASS PL,37.990841,-121.306174,,,,
3278,4186,BIANCHI RD & CLAREMONT AVE NS EB,,37.991279,-121.305611,,,,
3279,7924,FILBERT ST & MAIN ST FS NB,,37.954879,-121.25186,,,,
3282,4120,CHEROKEE RD & F ST FS EB,"CHEROKEE RD & ""F"" ST",37.977898,-121.264502,,,,
3285,4189,MLK BLVD & EL DORADO FS EB,MLK BLVD & EL DORADO ST,37.938903,-121.285976,,,,
3286,4190,MLK BLVD & SUTTER ST FS EB,,37.939574,-121.28207,,,,
3287,4191,DAVIS RD & GOLDENOAK WY FS NB,,38.031717,-121.331772,,,,
3288,4192,DAVIS RD & WAGNER HEIGHTS RD NS SB,,38.0355,-121.331902,,,,
3289,4193,AIRPORT WY @ FAIRGROUNDS ENT NB,AIRPORT WY & FAIRGOUNDS ENT,37.936275,-121.268584,,,,
3290,4194,ALPINE AVE & BONNIE LN NS/EB,,37.978699,-121.304521,,,,
3294,7928,MACARTHUR BLVD & PESCADERO AVE FSNB,,37.761493,-121.414593,,,,
3295,7929,MACARTHUR BLVD & POMBO SQUARE DR,,37.760074,-121.414716,,,,
3296,4195,8TH ST & LEVER BLVD FS/EB,,37.926649,-121.29734,,,,
3297,4196,WATERLOO RD & REPORT AVE EB/FS,,37.98178,-121.254492,,,,
3298,4197,WATERLOO RD & REPORT AVE WB/FS,,37.981762,-121.254549,,,,
3299,4198,MATHEWS RD & WOLFE RD WB/NS,MATHEWS RD & WOLF RD,37.882678,-121.302248,,,,
3300,4199,EAST ST & HIGHLAND AVE SB/NS,EAST ST & HIGHLAND ST,37.741818,-121.42116,,,,
3301,4200,GRANT LINE RD & PARKER AVE FS/WB,,37.754235,-121.429885,,,,
3302,4201,GRANT LINE RD & LINCOLN BLVD FS/WB,,37.754205,-121.443566,,,,
3303,4202,GRANT LINE BLVD & LINCOLN BLVD FSEB,GRANT LINE RD & LINCOLN BLVD,37.754072,-121.44352,,,,
3304,4203,GRANT LINE RD & BESSIE AVE FS/EB,,37.754123,-121.433082,,,,
3305,4204,LEVER BLVD & BOSTON AVE FS NB,,37.92449,-121.29828,,,,
3306,4206,ALPINE AVE & EL DORADO ST FS WB,,37.98003,-121.299258,,,,
3307,4205,OAK ST & EL DORADO ST FS EB,,37.958691,-121.291339,,,,
3310,7932,HAMMER LN & KATHLEEN DR FS EB,,38.020832,-121.296835,,,,
3314,4207,SWAIN RD & EL DORADO ST FS EB,,38.007239,-121.308451,,,,
3315,4208,SWAIN RD & KERMIT LANE FS EB,,38.009483,-121.299369,,,,
3316,4209,WEST LANE & MORADA LN NS NB,,38.03684,-121.294936,,,,
3317,4210,HUTCHINS ST & CENTURY BLVD NS NB,,38.107195,-121.278732,,,,
3318,4211,HUTCHINS ST & CENTURY BLVD FS SB,,38.107338,-121.278916,,,,
3319,4212,WEST LANE & MORADA LN NS SB,,38.036866,-121.29512,,,,
3321,4221,WILLIAM MOSS BLVD & ZEALLY LN FS EB,WILLIAM MODD BLVD & ZEALLY LN,37.908065,-121.315287,,,,
3322,4222,WILLIAM MOSS BL & SACHETTI CIR MBEB,WILLIAM MOSS BLVD & SACHETTI CIR,37.905783,-121.310152,,,,
3323,4223,WILLIAM MOSS BL & VIOLET CHENG NSEB,WILLIAM MOSS BLVD & VIOLET CHENG,37.904875,-121.306294,,,,
3324,4224,FREMONT ST & VAN BUREN ST FS EB,,37.956628,-121.297646,,,,
3325,4213,SWAIN RD & KERMIT LN NS WB,,38.009581,-121.29945,,,,
3326,4214,TAM O'SHANTER DR & SWAIN RD NS SB,,38.010412,-121.296219,,,,
3327,4215,TAM O'SHANTER DR & SWAIN RD FS NB,,38.010563,-121.29622,,,,
3328,4225,SWAIN RD & CRESENDA AVE NS WB,,38.006756,-121.310428,,,,
3330,7936,COLLEGE DR @ DELTA COLLEGE MTN HSE,,37.753475,-121.556771,,,,
3340,4230,HOLMAN RD & ETCHEVERY FS SB,,38.004458,-121.27183,,,,
3343,7950,MANTECA TRANSIT CENTER ARR,,37.795886,-121.21594,,,,
3345,7952,COLONY RD & BRADY LN FS SB,,37.753955,-121.136978,,,,
3346,4231,GROUSE RUN DR & MARCH LN FS NB,,37.987349,-121.329229,,,,
3347,4232,GROUSE RUN DR & COVEY CRK CIR FSNB,,37.993699,-121.333903,,,,
3348,4233,GROUSE RUN DR & QUAIL LAKES DR FSSB,,37.995455,-121.33533,,,,
3349,4234,GROUSE RUN DR & MARCH LN NS SB,,37.987313,-121.329229,,,,
3350,4235,OREGON AVE & OXFORD WY NB NS,,37.963927,-121.34366,,,,
3351,4236,8TH ST & D ST EB FS,,37.934893,-121.251561,,,,
3352,4237,INSPIRATION DR & RIETI LN FS EB,,38.031341,-121.267145,,,,
3353,4238,MARANATHA DR & KIRSTEN DR FS NB,,38.028067,-121.264131,,,,
3354,4239,MARANATHA DR & BERGAMO CIR FS SB,,38.028674,-121.264166,,,,
3355,4240,WILMA AVE & HUGHES LN FS SB,,37.742274,-121.135507,,,,
3356,4241,MAIN ST & NIKKEL LN FS WB,,37.739565,-121.138765,,,,
3357,4242,JACK TONE RD & CANAL BLVD FS EB,,37.746902,-121.142305,,,,
3358,4245,MDDOUGALD BLVD & ISHI GOTO ST FS NB,,37.909706,-121.297134,,,,
3359,4244,MCDOUGALD BLVD & BESS PL FS SB,,37.904844,-121.295467,,,,
3360,4243,MCDOUGALD BLVD & ISHI GOTO ST FS SB,,37.909679,-121.297134,,,,
3361,4247,8TH ST & D ST NS WB,,37.934902,-121.251584,,,,
3362,4246,COLONY RD & GOODWIN DR FS EB,,37.753944,-121.134503,,,,
3363,4248,MISSION RD & BRISTOL AVE,,37.969543,-121.324119,,,,
3366,4249,BRYANT DR & LOTT ST FS WB,,38.02697,-121.265799,,,,
3367,4251,ROYAL OAK DR & ROYAL PARK DR FS WB,,38.03684,-121.330443,,,,
3368,4252,ROYAL OAK DR & LOWER SAC RD FS WB,,38.03688,-121.322829,,,,
3369,4250,FILBERT ST & MINER AVE FS SB,E MINER AVE,37.962856,-121.254997,,,,
3370,7953,EAST ST & GRANT LINE RD NS NB,,37.754096,-121.4212,,,,
